Product_ID,Product_Name,Category,Brand,Price
PD_21000469,Asperiores Milk,Snacks,Dabur,192.98
PD_21000470,Quae Biscuits,Beverages,Dabur,206.6
PD_21000471,Dicta Biscuits,Home Care,Haldirams,144.65
PD_21000472,Rerum Shampoo,Snacks,Dabur,812.51
PD_21000473,Eum Juice,Dairy,Parle,641.25
PD_21000474,Dignissimos Biscuits,Snacks,Dabur,935.49
PD_21000475,Distinctio Soap,Snacks,Haldirams,268.93
PD_21000476,Saepe Soap,Home Care,Nestle,979.49
PD_21000477,Necessitatibus Shampoo,Personal Care,Britannia,224.14
PD_21000478,Inventore Shampoo,Snacks,Dabur,98.23
PD_21000479,Iure Biscuits,Home Care,Nestle,425.41
PD_21000480,Vero Biscuits,Personal Care,Dabur,15.81
PD_21000481,Repellendus Biscuits,Personal Care,Britannia,379.13
PD_21000482,Nihil Juice,Personal Care,Amul,454.78
PD_21000483,Quam Shampoo,Groceries,Haldirams,576.51
PD_21000484,Asperiores Biscuits,Beverages,Britannia,345.27
PD_21000485,Eius Biscuits,Dairy,Dabur,963.05
PD_21000486,Voluptates Shampoo,Home Care,Haldirams,321.5
PD_21000487,Ipsum Shampoo,Groceries,Haldirams,815.17
PD_21000488,Natus Shampoo,Dairy,Dabur,482.07
PD_21000489,Similique Milk,Home Care,Nestle,534.59
PD_21000490,Incidunt Milk,Beverages,Dabur,672.82
PD_21000491,Sunt Biscuits,Dairy,Parle,162.84
PD_21000492,Vero Biscuits,Personal Care,Haldirams,84.61
PD_21000493,Magnam Soap,Beverages,Dabur,216.83
PD_21000494,Voluptatibus Soap,Dairy,Britannia,730.4
PD_21000495,Unde Milk,Beverages,Nestle,145.66
PD_21000496,Quaerat Juice,Dairy,Parle,852.16
PD_21000497,Occaecati Shampoo,Beverages,Parle,336.16
PD_21000498,Saepe Milk,Beverages,Haldirams,484.87
PD_21000499,Fugit Shampoo,Personal Care,Haldirams,309.49
PD_21000500,Est Milk,Snacks,Parle,207.44
PD_21000501,Quae Shampoo,Dairy,Nestle,132.06
PD_21000502,Minus Soap,Beverages,Dabur,171.43
PD_21000503,Sit Shampoo,Beverages,Amul,698.35
PD_21000504,Facilis Shampoo,Beverages,Haldirams,347.54
PD_21000505,Amet Soap,Personal Care,Nestle,184.74
PD_21000506,Labore Juice,Beverages,Nestle,913.67
PD_21000507,Culpa Shampoo,Groceries,Dabur,336.62
PD_21000508,Inventore Juice,Personal Care,Britannia,911.24
PD_21000509,Voluptatum Milk,Personal Care,Dabur,545.14
PD_21000510,Aperiam Shampoo,Snacks,Britannia,716.86
PD_21000511,Natus Milk,Dairy,Dabur,87.48
PD_21000512,Corporis Juice,Home Care,Parle,572.98
PD_21000513,Deserunt Biscuits,Home Care,Britannia,374.23
PD_21000514,Earum Shampoo,Snacks,Haldirams,95.06
PD_21000515,Non Shampoo,Groceries,Amul,739.37
PD_21000516,Ipsam Soap,Beverages,Amul,203.69
PD_21000517,Possimus Soap,Dairy,Nestle,524.52
PD_21000518,Consectetur Shampoo,Dairy,Nestle,820.63
PD_21000519,A Juice,Home Care,Amul,919.25
PD_21000520,Tempora Milk,Groceries,Britannia,30.03
PD_21000521,A Milk,Personal Care,Nestle,882.55
PD_21000522,Ab Shampoo,Beverages,Dabur,456.55
PD_21000523,Recusandae Juice,Dairy,Nestle,569.14
PD_21000524,Quasi Shampoo,Beverages,Parle,352.76
PD_21000525,Distinctio Shampoo,Snacks,Dabur,447.38
PD_21000526,Iure Milk,Personal Care,Britannia,492.23
PD_21000527,Nam Biscuits,Home Care,Dabur,746.37
PD_21000528,Delectus Soap,Groceries,Nestle,424.22
PD_21000529,Magni Juice,Home Care,Dabur,482.74
PD_21000530,Porro Shampoo,Snacks,Dabur,879.22
PD_21000531,Quisquam Milk,Beverages,Amul,622.66
PD_21000532,Corporis Milk,Beverages,Haldirams,432.89
PD_21000533,Eius Biscuits,Home Care,Nestle,679.86
PD_21000534,Eligendi Milk,Dairy,Parle,197.83
PD_21000535,Ex Shampoo,Groceries,Parle,213.93
PD_21000536,Enim Biscuits,Dairy,Britannia,240.33
PD_21000537,Dolorem Milk,Snacks,Haldirams,934.76
PD_21000538,Tempora Shampoo,Dairy,Haldirams,652.45
PD_21000539,Recusandae Shampoo,Personal Care,Haldirams,401.67
PD_21000540,Quaerat Biscuits,Snacks,Haldirams,116.41
PD_21000541,Officia Milk,Home Care,Nestle,313.64
PD_21000542,Explicabo Shampoo,Beverages,Parle,821.7
PD_21000543,Aut Shampoo,Home Care,Dabur,132.52
PD_21000544,Similique Shampoo,Beverages,Dabur,786.85
PD_21000545,Adipisci Juice,Beverages,Amul,701.56
PD_21000546,Occaecati Soap,Snacks,Britannia,927.22
PD_21000547,Voluptatum Milk,Snacks,Nestle,704.34
PD_21000548,Laboriosam Juice,Dairy,Amul,883.53
PD_21000549,Atque Soap,Groceries,Amul,443.08
PD_21000550,Quod Juice,Snacks,Haldirams,86.65
PD_21000551,Accusantium Juice,Dairy,Dabur,492.85
PD_21000552,Laboriosam Biscuits,Personal Care,Nestle,149.93
PD_21000553,Sapiente Milk,Snacks,Parle,150
PD_21000554,Perferendis Soap,Dairy,Haldirams,723.01
PD_21000555,Quibusdam Milk,Personal Care,Dabur,166.64
PD_21000556,Consequuntur Biscuits,Home Care,Haldirams,536.39
PD_21000557,Perspiciatis Soap,Beverages,Dabur,866.59
PD_21000558,Eligendi Milk,Dairy,Parle,636.35
PD_21000559,Cupiditate Shampoo,Personal Care,Amul,860.79
PD_21000560,Adipisci Milk,Personal Care,Dabur,30.55
PD_21000561,Expedita Biscuits,Dairy,Haldirams,484
PD_21000562,Quaerat Milk,Groceries,Britannia,989.84
PD_21000563,At Juice,Dairy,Britannia,46.71
PD_21000564,Occaecati Juice,Beverages,Nestle,640.03
PD_21000565,Modi Milk,Dairy,Amul,180.37
PD_21000566,Quos Milk,Beverages,Dabur,340.33
PD_21000567,Soluta Shampoo,Beverages,Nestle,646.33
PD_21000568,Quam Juice,Groceries,Parle,974.96
PD_21000569,Mollitia Soap,Personal Care,Dabur,871.27
PD_21000570,Dolore Milk,Personal Care,Nestle,664.99
PD_21000571,Voluptatem Milk,Home Care,Nestle,481.29
PD_21000572,Commodi Soap,Snacks,Nestle,370.06
PD_21000573,Aliquid Soap,Personal Care,Haldirams,721.67
PD_21000574,Ex Soap,Snacks,Britannia,937.44
PD_21000575,Praesentium Milk,Dairy,Britannia,155.87
PD_21000576,Commodi Milk,Snacks,Britannia,49.16
PD_21000577,Reiciendis Juice,Home Care,Dabur,460.52
PD_21000578,Sit Biscuits,Groceries,Nestle,829.49
PD_21000579,Atque Biscuits,Groceries,Amul,23.22
PD_21000580,Officiis Soap,Home Care,Britannia,45.45
PD_21000581,Reprehenderit Juice,Personal Care,Haldirams,17.19
PD_21000582,Provident Juice,Personal Care,Nestle,741.16
PD_21000583,Cupiditate Soap,Snacks,Dabur,404.27
PD_21000584,Sed Juice,Snacks,Amul,840.16
PD_21000585,Aperiam Shampoo,Snacks,Parle,233.22
PD_21000586,Asperiores Soap,Beverages,Dabur,195.22
PD_21000587,Voluptatem Milk,Groceries,Parle,404.73
PD_21000588,Vel Shampoo,Snacks,Dabur,506.16
PD_21000589,Culpa Soap,Personal Care,Haldirams,174.18
PD_21000590,Voluptates Juice,Dairy,Britannia,346.02
PD_21000591,Dolorum Shampoo,Personal Care,Nestle,588.18
PD_21000592,Omnis Juice,Beverages,Dabur,906.62
PD_21000593,Omnis Soap,Home Care,Dabur,17.96
PD_21000594,Hic Soap,Personal Care,Britannia,646.95
PD_21000595,Ipsa Soap,Beverages,Britannia,141.15
PD_21000596,Eligendi Shampoo,Groceries,Dabur,395.4
PD_21000597,Incidunt Soap,Personal Care,Parle,97.06
PD_21000598,Quos Juice,Personal Care,Haldirams,162.5
PD_21000599,Totam Biscuits,Dairy,Haldirams,494.03
PD_21000600,Quibusdam Shampoo,Groceries,Nestle,188.72
PD_21000601,Itaque Biscuits,Dairy,Haldirams,152.76
PD_21000602,Repellendus Biscuits,Groceries,Dabur,365.37
PD_21000603,Distinctio Biscuits,Home Care,Parle,863.53
PD_21000604,Facere Biscuits,Dairy,Dabur,679.58
PD_21000605,Deleniti Biscuits,Beverages,Nestle,153.57
PD_21000606,Nam Soap,Beverages,Dabur,480.97
PD_21000607,Fugiat Shampoo,Personal Care,Amul,980.72
PD_21000608,Amet Soap,Beverages,Parle,399.11
PD_21000609,Impedit Juice,Snacks,Britannia,247.47
PD_21000610,Sequi Juice,Groceries,Britannia,415.36
PD_21000611,Ipsa Milk,Snacks,Haldirams,646.03
PD_21000612,Odio Biscuits,Snacks,Parle,969.61
PD_21000613,Aspernatur Soap,Beverages,Britannia,258.6
PD_21000614,Ex Juice,Home Care,Britannia,692.39
PD_21000615,Quidem Shampoo,Snacks,Haldirams,301.24
PD_21000616,Sapiente Shampoo,Home Care,Britannia,566.78
PD_21000617,Amet Milk,Personal Care,Dabur,278.14
PD_21000618,Atque Milk,Personal Care,Haldirams,565.87
PD_21000619,Harum Milk,Beverages,Nestle,578.09
PD_21000620,Earum Juice,Snacks,Nestle,821.25
PD_21000621,Vero Biscuits,Home Care,Nestle,654.9
PD_21000622,Adipisci Soap,Beverages,Haldirams,151.79
PD_21000623,Labore Shampoo,Groceries,Haldirams,652.31
PD_21000624,Rem Soap,Home Care,Dabur,933.36
PD_21000625,Nostrum Soap,Personal Care,Britannia,921.69
PD_21000626,Sapiente Milk,Dairy,Amul,182.56
PD_21000627,Dolorum Soap,Personal Care,Haldirams,383.81
PD_21000628,Dolore Juice,Personal Care,Haldirams,154.48
PD_21000629,Itaque Juice,Snacks,Dabur,577.94
PD_21000630,Accusamus Soap,Personal Care,Dabur,267.81
PD_21000631,Corrupti Shampoo,Home Care,Nestle,219.8
PD_21000632,Debitis Soap,Beverages,Dabur,163.96
PD_21000633,Facere Milk,Personal Care,Haldirams,764.4
PD_21000634,Unde Milk,Home Care,Parle,837.3
PD_21000635,Dolorum Biscuits,Personal Care,Parle,896.82
PD_21000636,Sapiente Shampoo,Snacks,Britannia,382.65
PD_21000637,Dolor Milk,Dairy,Dabur,349.58
PD_21000638,Asperiores Milk,Home Care,Nestle,76.4
PD_21000639,Impedit Juice,Dairy,Amul,268.34
PD_21000640,Voluptatem Milk,Snacks,Haldirams,604.21
PD_21000641,Quam Shampoo,Groceries,Nestle,843.02
PD_21000642,Minus Milk,Home Care,Britannia,623.34
PD_21000643,Occaecati Biscuits,Groceries,Dabur,301.54
PD_21000644,Iusto Milk,Home Care,Amul,397.37
PD_21000645,Quaerat Biscuits,Snacks,Haldirams,690.5
PD_21000646,Consectetur Juice,Home Care,Nestle,312.82
PD_21000647,Beatae Soap,Dairy,Amul,487.02
PD_21000648,Vitae Soap,Snacks,Britannia,20.84
PD_21000649,Libero Biscuits,Home Care,Haldirams,603.31
PD_21000650,Iure Milk,Snacks,Dabur,848.71
PD_21000651,Officiis Soap,Snacks,Amul,415.63
PD_21000652,Accusamus Soap,Home Care,Parle,491.52
PD_21000653,Aliquid Milk,Snacks,Britannia,984.84
PD_21000654,Deleniti Juice,Personal Care,Amul,222.88
PD_21000655,Numquam Juice,Dairy,Dabur,381.78
PD_21000656,Ducimus Milk,Home Care,Haldirams,868.27
PD_21000657,Deleniti Shampoo,Personal Care,Amul,11.85
PD_21000658,Ut Juice,Personal Care,Britannia,261.6
PD_21000659,Saepe Milk,Groceries,Amul,276.99
PD_21000660,Voluptas Juice,Home Care,Parle,143.89
PD_21000661,Facere Soap,Dairy,Parle,779.07
PD_21000662,Eligendi Juice,Home Care,Britannia,161.3
PD_21000663,Voluptatem Milk,Beverages,Dabur,162.68
PD_21000664,Expedita Milk,Groceries,Amul,948.61
PD_21000665,Laudantium Juice,Groceries,Parle,568.3
PD_21000666,Illum Juice,Home Care,Amul,569.25
PD_21000667,Accusamus Shampoo,Groceries,Haldirams,66.6
PD_21000668,Totam Soap,Dairy,Haldirams,77.5
PD_21000669,Cum Biscuits,Groceries,Amul,514.62
PD_21000670,Accusantium Soap,Home Care,Nestle,878.38
PD_21000671,Atque Juice,Beverages,Amul,989.4
PD_21000672,Laudantium Shampoo,Beverages,Britannia,573.26
PD_21000673,Voluptates Juice,Dairy,Amul,231.96
PD_21000674,Odit Juice,Groceries,Parle,149.58
PD_21000675,Nisi Juice,Dairy,Dabur,113.58
PD_21000676,Soluta Milk,Beverages,Haldirams,968.19
PD_21000677,Consequuntur Soap,Dairy,Nestle,838.24
PD_21000678,Eaque Juice,Beverages,Parle,443.34
PD_21000679,Dignissimos Biscuits,Personal Care,Haldirams,639.35
PD_21000680,Sed Shampoo,Snacks,Nestle,401.88
PD_21000681,Voluptatum Biscuits,Beverages,Amul,945.85
PD_21000682,Velit Shampoo,Beverages,Parle,55.48
PD_21000683,Saepe Juice,Snacks,Britannia,393.17
PD_21000684,Nam Soap,Personal Care,Haldirams,715.41
PD_21000685,Corrupti Milk,Home Care,Nestle,981.5
PD_21000686,Placeat Soap,Snacks,Nestle,213.98
PD_21000687,Consequuntur Juice,Groceries,Dabur,854.45
PD_21000688,Veniam Milk,Home Care,Haldirams,551.6
PD_21000689,Inventore Soap,Personal Care,Britannia,85.32
PD_21000690,Est Milk,Snacks,Dabur,821.44
PD_21000691,Expedita Soap,Beverages,Amul,596.8
PD_21000692,Eius Soap,Home Care,Dabur,450.77
PD_21000693,Ipsam Juice,Dairy,Haldirams,885.81
PD_21000694,Nesciunt Soap,Snacks,Haldirams,728.64
PD_21000695,Eaque Shampoo,Snacks,Amul,269.4
PD_21000696,Suscipit Shampoo,Beverages,Amul,702.82
PD_21000697,Dolores Shampoo,Groceries,Britannia,79.32
PD_21000698,Nam Biscuits,Home Care,Dabur,39
PD_21000699,Dolores Soap,Dairy,Dabur,682.77
PD_21000700,Non Juice,Beverages,Nestle,736.1
PD_21000701,Quas Shampoo,Beverages,Parle,165.81
PD_21000702,Placeat Soap,Snacks,Dabur,842.45
PD_21000703,Minus Shampoo,Snacks,Haldirams,773.84
PD_21000704,Quidem Soap,Home Care,Amul,272.85
PD_21000705,Vitae Milk,Beverages,Amul,550.9
PD_21000706,Perspiciatis Milk,Snacks,Amul,615.16
PD_21000707,Labore Shampoo,Beverages,Amul,15.12
PD_21000708,Ratione Soap,Snacks,Amul,326.11
PD_21000709,Hic Soap,Dairy,Parle,435.73
PD_21000710,Vel Biscuits,Personal Care,Haldirams,155.09
PD_21000711,Fugiat Juice,Dairy,Amul,234.24
PD_21000712,Ab Juice,Groceries,Amul,19.02
PD_21000713,Similique Soap,Personal Care,Nestle,489.06
PD_21000714,Error Shampoo,Home Care,Haldirams,705.06
PD_21000715,Molestiae Soap,Groceries,Amul,51.31
PD_21000716,Odit Shampoo,Home Care,Dabur,344.98
PD_21000717,Eligendi Milk,Home Care,Parle,59.56
PD_21000718,Est Milk,Beverages,Amul,361.61
PD_21000719,Ex Biscuits,Personal Care,Haldirams,400.42
PD_21000720,Ducimus Juice,Beverages,Dabur,45.58
PD_21000721,Odit Shampoo,Snacks,Parle,670.71
PD_21000722,Labore Juice,Dairy,Parle,955.3
PD_21000723,Veritatis Soap,Personal Care,Haldirams,391.23
PD_21000724,Voluptatibus Milk,Personal Care,Dabur,619.81
PD_21000725,Quibusdam Juice,Dairy,Amul,52.81
PD_21000726,Odit Soap,Beverages,Amul,485.33
PD_21000727,Reprehenderit Soap,Home Care,Nestle,361.71
PD_21000728,Eveniet Shampoo,Home Care,Amul,856.47
PD_21000729,Recusandae Soap,Groceries,Dabur,69.71
PD_21000730,Velit Shampoo,Personal Care,Parle,116.12
PD_21000731,Quisquam Milk,Personal Care,Britannia,149.2
PD_21000732,Tempore Soap,Snacks,Nestle,267.82
PD_21000733,Illo Juice,Home Care,Parle,249.42
PD_21000734,Doloribus Biscuits,Dairy,Nestle,169.46
PD_21000735,Sunt Biscuits,Beverages,Britannia,823.37
PD_21000736,Pariatur Juice,Home Care,Dabur,638.06
PD_21000737,Saepe Juice,Snacks,Nestle,279.02
PD_21000738,Eum Milk,Personal Care,Parle,686.86
PD_21000739,Tempore Soap,Personal Care,Amul,256.66
PD_21000740,Iste Soap,Groceries,Nestle,720.19
PD_21000741,Doloremque Biscuits,Groceries,Amul,442.52
PD_21000742,Temporibus Shampoo,Beverages,Parle,266.98
PD_21000743,Reprehenderit Milk,Snacks,Haldirams,667.6
PD_21000744,Quaerat Shampoo,Groceries,Dabur,351.62
PD_21000745,At Biscuits,Snacks,Parle,996.43
PD_21000746,Recusandae Biscuits,Personal Care,Dabur,746.31
PD_21000747,Nostrum Biscuits,Groceries,Haldirams,87.29
PD_21000748,Vitae Milk,Snacks,Amul,828.32
PD_21000749,Blanditiis Shampoo,Home Care,Britannia,572.56
PD_21000750,Commodi Shampoo,Home Care,Haldirams,204.41
PD_21000751,Molestias Juice,Beverages,Amul,35.48
PD_21000752,Voluptatum Shampoo,Beverages,Britannia,297.92
PD_21000753,Deleniti Soap,Dairy,Britannia,133.19
PD_21000754,Eligendi Milk,Groceries,Parle,217.93
PD_21000755,Distinctio Biscuits,Dairy,Britannia,499.14
PD_21000756,Dignissimos Soap,Groceries,Britannia,120.27
PD_21000757,Voluptas Milk,Dairy,Nestle,321.39
PD_21000758,Nobis Juice,Dairy,Amul,889.31
PD_21000759,Esse Milk,Groceries,Amul,887.82
PD_21000760,Inventore Milk,Beverages,Dabur,109.79
PD_21000761,Voluptatem Soap,Snacks,Britannia,109.87
PD_21000762,Eaque Shampoo,Snacks,Nestle,958.62
PD_21000763,Doloribus Milk,Snacks,Haldirams,486.49
PD_21000764,Perferendis Shampoo,Home Care,Britannia,426.54
PD_21000765,Maxime Biscuits,Dairy,Dabur,66.91
PD_21000766,Adipisci Biscuits,Groceries,Parle,780.5
PD_21000767,Earum Soap,Dairy,Parle,431.27
PD_21000768,Ipsa Biscuits,Beverages,Nestle,18.57
PD_21000769,Eligendi Biscuits,Home Care,Amul,678.54
PD_21000770,Recusandae Soap,Beverages,Haldirams,301.19
PD_21000771,Atque Shampoo,Personal Care,Britannia,849.93
PD_21000772,Non Biscuits,Home Care,Amul,459.46
PD_21000773,Facilis Shampoo,Personal Care,Parle,872.44
PD_21000774,Sit Shampoo,Snacks,Britannia,147.19
PD_21000775,Odio Milk,Personal Care,Amul,154.54
PD_21000776,Voluptatem Biscuits,Groceries,Nestle,352.58
PD_21000777,Autem Shampoo,Snacks,Dabur,711.17
PD_21000778,Molestiae Soap,Personal Care,Nestle,551.64
PD_21000779,Provident Shampoo,Beverages,Parle,787.45
PD_21000780,Facilis Juice,Beverages,Nestle,370.88
PD_21000781,Esse Shampoo,Snacks,Dabur,236.37
PD_21000782,Provident Juice,Home Care,Haldirams,40.43
PD_21000783,Aliquam Soap,Home Care,Nestle,949.21
PD_21000784,Provident Shampoo,Snacks,Parle,99.75
PD_21000785,Labore Juice,Groceries,Britannia,444.5
PD_21000786,Praesentium Biscuits,Snacks,Britannia,746.38
PD_21000787,Dolorum Milk,Beverages,Dabur,941.75
PD_21000788,Ab Soap,Beverages,Dabur,621.28
PD_21000789,Illo Juice,Home Care,Dabur,145.49
PD_21000790,Consequuntur Biscuits,Home Care,Haldirams,845.26
PD_21000791,Cumque Soap,Personal Care,Dabur,153.5
PD_21000792,Quos Milk,Home Care,Amul,347.83
PD_21000793,Itaque Soap,Beverages,Haldirams,360.66
PD_21000794,Harum Juice,Personal Care,Parle,690.94
PD_21000795,Fugiat Milk,Personal Care,Parle,349.47
PD_21000796,Itaque Biscuits,Snacks,Amul,176.83
PD_21000797,Pariatur Shampoo,Personal Care,Parle,842.94
PD_21000798,Excepturi Soap,Dairy,Nestle,765.37
PD_21000799,Reprehenderit Juice,Beverages,Parle,801.73
PD_21000800,Repellat Biscuits,Beverages,Haldirams,931.52
PD_21000801,Quibusdam Milk,Personal Care,Amul,225.41
PD_21000802,Inventore Soap,Snacks,Parle,841.52
PD_21000803,Neque Juice,Groceries,Parle,269.69
PD_21000804,Illum Milk,Snacks,Parle,583.12
PD_21000805,Alias Biscuits,Dairy,Dabur,382.26
PD_21000806,Fugit Shampoo,Dairy,Nestle,422.87
PD_21000807,Tenetur Soap,Dairy,Dabur,427.16
PD_21000808,Veritatis Milk,Groceries,Dabur,924.43
PD_21000809,Esse Soap,Snacks,Haldirams,155.26
PD_21000810,Culpa Shampoo,Home Care,Haldirams,835.83
PD_21000811,Eligendi Milk,Snacks,Britannia,289.32
PD_21000812,Cumque Shampoo,Groceries,Parle,328.81
PD_21000813,Recusandae Soap,Dairy,Amul,833.43
PD_21000814,Non Biscuits,Personal Care,Nestle,585.95
PD_21000815,Non Milk,Snacks,Dabur,30.68
PD_21000816,Possimus Shampoo,Personal Care,Haldirams,83.69
PD_21000817,Modi Soap,Snacks,Amul,264.78
PD_21000818,Sint Biscuits,Beverages,Britannia,959.44
PD_21000819,Fugiat Shampoo,Beverages,Britannia,708.82
PD_21000820,Officia Juice,Snacks,Haldirams,23.27
PD_21000821,Minima Juice,Groceries,Haldirams,412.3
PD_21000822,Quidem Shampoo,Groceries,Nestle,703.9
PD_21000823,Aut Milk,Personal Care,Britannia,886.25
PD_21000824,Possimus Juice,Dairy,Parle,512.33
PD_21000825,Fuga Juice,Snacks,Nestle,739.11
PD_21000826,Accusantium Shampoo,Dairy,Amul,908.27
PD_21000827,Debitis Juice,Groceries,Parle,352.56
PD_21000828,Sequi Biscuits,Snacks,Parle,751.6
PD_21000829,Porro Soap,Home Care,Dabur,249.83
PD_21000830,Sunt Milk,Personal Care,Parle,290.73
PD_21000831,Exercitationem Milk,Personal Care,Britannia,731.84
PD_21000832,Veritatis Juice,Snacks,Britannia,199.92
PD_21000833,Incidunt Biscuits,Groceries,Haldirams,759.72
PD_21000834,Nesciunt Biscuits,Personal Care,Dabur,613.08
PD_21000835,Fugit Soap,Snacks,Nestle,793.73
PD_21000836,Excepturi Shampoo,Personal Care,Britannia,522.52
PD_21000837,Nesciunt Milk,Home Care,Amul,313.48
PD_21000838,Architecto Milk,Personal Care,Nestle,195.77
PD_21000839,Occaecati Biscuits,Home Care,Haldirams,595.25
PD_21000840,Similique Biscuits,Groceries,Parle,866.69
PD_21000841,Voluptas Soap,Snacks,Dabur,932.65
PD_21000842,Dignissimos Soap,Dairy,Parle,503.42
PD_21000843,Velit Juice,Dairy,Amul,596.87
PD_21000844,Quod Juice,Personal Care,Nestle,524.65
PD_21000845,Magnam Shampoo,Beverages,Britannia,818.34
PD_21000846,Enim Juice,Dairy,Dabur,233.93
PD_21000847,Similique Milk,Beverages,Amul,196.79
PD_21000848,In Juice,Beverages,Nestle,90.25
PD_21000849,Tenetur Shampoo,Snacks,Britannia,677.26
PD_21000850,Corporis Soap,Home Care,Britannia,248.2
PD_21000851,Ipsam Milk,Groceries,Haldirams,953.1
PD_21000852,Itaque Shampoo,Dairy,Amul,597.39
PD_21000853,Eum Shampoo,Dairy,Amul,65.94
PD_21000854,Sed Juice,Home Care,Amul,634.1
PD_21000855,Non Milk,Dairy,Amul,613.93
PD_21000856,Provident Soap,Groceries,Nestle,837.97
PD_21000857,Error Juice,Personal Care,Amul,910.9
PD_21000858,Id Shampoo,Dairy,Haldirams,224.12
PD_21000859,Ipsum Shampoo,Home Care,Dabur,501.68
PD_21000860,Praesentium Biscuits,Personal Care,Dabur,32.49
PD_21000861,Totam Soap,Dairy,Nestle,330.26
PD_21000862,Molestias Soap,Dairy,Haldirams,693.07
PD_21000863,Tenetur Juice,Personal Care,Haldirams,437.92
PD_21000864,Quis Biscuits,Groceries,Amul,880.58
PD_21000865,In Soap,Groceries,Haldirams,546.33
PD_21000866,Consectetur Shampoo,Beverages,Amul,239.47
PD_21000867,Iste Shampoo,Snacks,Amul,718.22
PD_21000868,Deleniti Biscuits,Groceries,Britannia,806.29
PD_21000869,Architecto Biscuits,Snacks,Parle,758.8
PD_21000870,Unde Shampoo,Home Care,Nestle,144.21
PD_21000871,Optio Shampoo,Dairy,Parle,455.96
PD_21000872,Quidem Shampoo,Personal Care,Haldirams,648.82
PD_21000873,Fuga Shampoo,Dairy,Nestle,337.08
PD_21000874,Quaerat Milk,Beverages,Britannia,155.26
PD_21000875,Sint Milk,Home Care,Parle,986.37
PD_21000876,Dolores Juice,Snacks,Britannia,330.6
PD_21000877,Quibusdam Biscuits,Groceries,Dabur,527.65
PD_21000878,Tenetur Milk,Groceries,Parle,178
PD_21000879,Doloribus Juice,Personal Care,Amul,996.01
PD_21000880,Facere Milk,Groceries,Parle,999.77
PD_21000881,Asperiores Juice,Beverages,Dabur,624.92
PD_21000882,Tempora Shampoo,Personal Care,Britannia,659.8
PD_21000883,Reprehenderit Biscuits,Beverages,Britannia,122.23
PD_21000884,Provident Shampoo,Snacks,Parle,84.52
PD_21000885,Ipsa Juice,Snacks,Amul,932.77
PD_21000886,Quam Milk,Home Care,Parle,143.51
PD_21000887,Dolore Biscuits,Home Care,Britannia,823.44
PD_21000888,Nisi Juice,Personal Care,Britannia,237.65
